"","R.Condition","R.FileName","R.ProteinGroupsIdentified","R.Replicate","PG.FastaFiles","PG.Genes","PG.Organisms","PG.ProteinAccessions","PG.ProteinDescriptions","PG.ProteinNames","PG.Coverage","PG.Cscore..Run.Wise.","PG.IsSingleHit","PG.NrOfStrippedSequencesIdentified","PG.PEP..Run.Wise.","PG.QValue..Run.Wise.","PG.RunEvidenceCount","PG.MS1Quantity","PG.MS2Quantity","PG.Quantity"
"680","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PTEN","Homo sapiens","A0A087X033;A0A8I5KSF9;A0A8V8TPK6;A0A8V8TQX2;A0AA34QVZ8;A0AAQ5BH13;P60484","Phosphatase and tensin homolog;Phosphatase and tensin homolog;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatase and tensin homolog;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","A0A087X033_HUMAN;A0A8I5KSF9_HUMAN;A0A8V8TPK6_HUMAN;A0A8V8TQX2_HUMAN;A0AA34QVZ8_HUMAN;A0AAQ5BH13_HUMAN;PTEN_HUMAN","7.8%;4.7%;6.2%;7%;7.8%;6.2%;6.7%",45.460876,"False",2,2.12177729880703e-16,1.53836225756404e-29,2,263.256439208984,110.751876831055,263.256439208984
"681","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CTSH","Homo sapiens","A0A087X0D5;A0A7I2V2L7;A0A7I2V3E8;A0A7I2V4X5;A0A7I2V673;A0A7I2YQ92;A0A7I2YQX6;E9PKT6;P09668","Pro-cathepsin H;Pro-cathepsin H;Cathepsin H;Pro-cathepsin H;Pro-cathepsin H;Cathepsin H;Pro-cathepsin H;Pro-cathepsin H;Pro-cathepsin H","A0A087X0D5_HUMAN;A0A7I2V2L7_HUMAN;A0A7I2V3E8_HUMAN;A0A7I2V4X5_HUMAN;A0A7I2V673_HUMAN;A0A7I2YQ92_HUMAN;A0A7I2YQX6_HUMAN;E9PKT6_HUMAN;CATH_HUMAN","3.6%;4.2%;2.9%;3.5%;5.2%;4.2%;5%;4.4%;3.9%",31.160404,"False",1,0.00075969792669639,1.13592157221749e-05,1,52.6827774047852,47.7934684753418,52.6827774047852
"682","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CHL1","Homo sapiens","A0A087X0M8","Cell adhesion molecule L1 like","A0A087X0M8_HUMAN","2%",24.132257,"False",2,0.0317069031298161,0.000942802376171225,2,68.4133834838867,28.5992870330811,68.4133834838867
"683","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LEPROT","Homo sapiens","A0A087X0N2;A0A3B3ISI6;O15243","Leptin receptor gene-related protein","A0A087X0N2_HUMAN;A0A3B3ISI6_HUMAN;OBRG_HUMAN","9.3%;9.1%;9.9%",28.050495,"True",1,0.0100802509114146,0.000167202491275221,1,358.411224365234,55.9514770507812,358.411224365234
"684","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SNX12","Homo sapiens","A0A087X0R6;Q9UMY4","Sorting nexin 12;Sorting nexin-12","A0A087X0R6_HUMAN;SNX12_HUMAN","39%;41.4%",45.723167,"False",5,1.05638885304567e-16,3.91289992586736e-30,6,442.847625732422,194.654556274414,442.847625732422
"685","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CADM1","Homo sapiens","A0A087X0T8;A0A0A0MTJ8;Q9BY67;X5DQS5","Cell adhesion molecule 1;Cell adhesion molecule 1 (Fragment);Cell adhesion molecule 1;Cell adhesion molecule 1 (Fragment)","A0A087X0T8_HUMAN;A0A0A0MTJ8_HUMAN;CADM1_HUMAN;X5DQS5_HUMAN","5.5%;4.6%;4.3%;4.3%",15.811987,"False",1,0.245752140879631,0.00480522381243209,1,458.455841064453,99.2019882202148,458.455841064453
"686","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","RELA","Homo sapiens","A0A087X0W8;Q04206;Q2TAM5","RELA proto-oncogene, NF-kB subunit;Transcription factor p65;RELA protein","A0A087X0W8_HUMAN;TF65_HUMAN;Q2TAM5_HUMAN","25.2%;20.5%;30%",44.628426,"False",10,1.85732980102597e-15,1.05623946396894e-27,15,2281.58740234375,375.336853027344,2281.58740234375
"687","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SEPTIN8","Homo sapiens","A0A087X142;A6NFQ9;A6NMH6;F8W8I8;Q92599","Septin;Septin;Septin;Septin;Septin-8","A0A087X142_HUMAN;A6NFQ9_HUMAN;A6NMH6_HUMAN;F8W8I8_HUMAN;SEPT8_HUMAN","7.3%;7%;7.2%;6.7%;6.4%",40.801758,"False",2,1.80624803308715e-11,4.96077650431679e-20,2,256.396881103516,60.8059234619141,256.396881103516
"688","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LARP4B","Homo sapiens","A0A087X183;A0A8I5KSR3;A0A8I5KVU2;A0A8I5KWN8;H0Y4V9;H0Y641;Q92615","La ribonucleoprotein 4B (Fragment);La ribonucleoprotein 4B (Fragment);La ribonucleoprotein 4B;La ribonucleoprotein 4B (Fragment);La ribonucleoprotein 4B (Fragment);La ribonucleoprotein 4B (Fragment);La-related protein 4B","A0A087X183_HUMAN;A0A8I5KSR3_HUMAN;A0A8I5KVU2_HUMAN;A0A8I5KWN8_HUMAN;H0Y4V9_HUMAN;H0Y641_HUMAN;LAR4B_HUMAN","11%;5.9%;1%;2.5%;5%;8.9%;2.3%",28.665419,"True",1,0.00702699786052108,0.000113213325771686,1,77.4907150268555,5.48566961288452,77.4907150268555
"689","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IKBKG","Homo sapiens","A0A087X1B1;A0A8I5KQX1;C9J2V2;Q9Y6K9","NF-kappa-B essential modulator","A0A087X1B1_HUMAN;A0A8I5KQX1_HUMAN;C9J2V2_HUMAN;NEMO_HUMAN","40.4%;38.6%;41.5%;40.3%",51.19571,"False",13,1.13646386452278e-23,7.74303335021734e-44,27,1111.98828125,430.008728027344,1111.98828125
"690","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TMSB15C;TMSB15B;TMSB15A;TMSB15B;TMSB15C","Homo sapiens","A0A087X1C1;H3BU88;P0CG34;P0CG35;P0DX04","Thymosin beta 15C;Thymosin beta 15B;Thymosin beta-15A;Thymosin beta-15B;Thymosin beta-15C","A0A087X1C1_HUMAN;H3BU88_HUMAN;TB15A_HUMAN;TB15B_HUMAN;TB15C_HUMAN","13.8%;24.4%;24.4%;24.4%;24.4%",41.33901,"True",1,5.38543428602045e-12,4.83153208359244e-21,1,1177.92321777344,135.666702270508,1177.92321777344
"691","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LYPLA1","Homo sapiens","A0A087X1K9","Acyl-protein thioesterase 1","A0A087X1K9_HUMAN","15.1%",10.707162,"True",1,0.598547697067261,0.0120587988262732,1,120.000495910645,7.88002872467041,120.000495910645
"692","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CD48","Homo sapiens","A0A087X1S7;P09326","CD48 molecule;CD48 antigen","A0A087X1S7_HUMAN;CD48_HUMAN","4.8%;4.9%",28.253548,"True",1,0.00901685282588005,0.000147494547117365,1,301.693084716797,116.53678894043,301.693084716797
"693","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSME2","Homo sapiens","A0A087X1Z3;Q9UL46","Proteasome activator complex subunit 2","A0A087X1Z3_HUMAN;PSME2_HUMAN","53.9%;57.3%",46.349277,"False",11,1.94193271572971e-17,1.41923446283881e-31,25,847.863403320312,212.489959716797,847.863403320312
"694","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AGRN","Homo sapiens","A0A087X208;A0A494C0G5;A0A494C1I6;O00468","Agrin","A0A087X208_HUMAN;A0A494C0G5_HUMAN;A0A494C1I6_HUMAN;AGRIN_HUMAN","0.6%;0.6%;0.6%;0.6%",25.714033,"False",1,0.0232300870120525,0.000548795451837305,1,63.1535873413086,78.2881240844727,63.1535873413086
"695","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","WASHC4","Homo sapiens","A0A087X256;Q2M389","WASH complex subunit 4","A0A087X256_HUMAN;WASC4_HUMAN","30.7%;30.8%",45.068985,"False",27,5.93971001652441e-16,1.14847943218815e-28,28,686.007446289062,148.779830932617,686.007446289062
"696","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FAM184A","Homo sapiens","A0A087X2A7;E7EQ67;H0YBA5;H7BY63;Q8NB25","Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Protein FAM184A","A0A087X2A7_HUMAN;E7EQ67_HUMAN;H0YBA5_HUMAN;H7BY63_HUMAN;F184A_HUMAN","0.8%;1.7%;0.9%;1%;0.8%",37.225277,"True",1,3.16291632884713e-08,2.84305372797037e-13,1,1214.13110351562,557.22021484375,1214.13110351562
"697","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SRSF3","Homo sapiens","A0A087X2D0;P84103","Serine and arginine rich splicing factor 3;Serine/arginine-rich splicing factor 3","A0A087X2D0_HUMAN;SRSF3_HUMAN","24.2%;14%",27.70579,"False",2,0.0119801433756948,0.000205196416342257,2,440.933471679688,157.062423706055,440.933471679688
"698","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MRPL45","Homo sapiens","A0A087X2D5;Q9BRJ2","Large ribosomal subunit protein mL45","A0A087X2D5_HUMAN;RM45_HUMAN","16.3%;16.3%",46.468742,"False",3,1.39883917818801e-17,7.49402921997121e-32,3,1837.65930175781,133.788864135742,1837.65930175781
"699","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HECTD1","Homo sapiens","A0A087X2H1;A0A8I5KU01;A0A8I5KUD6;A0A8I5QJU2;H0YJD4;H0YJP0;Q9ULT8","E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase HECTD1","A0A087X2H1_HUMAN;A0A8I5KU01_HUMAN;A0A8I5KUD6_HUMAN;A0A8I5QJU2_HUMAN;H0YJD4_HUMAN;H0YJP0_HUMAN;HECD1_HUMAN","1.9%;2.2%;4.2%;1.9%;2.1%;1.9%;1.9%",27.481201,"False",3,0.0132632395252585,0.000233237757529731,3,144.775283813477,35.547004699707,144.775283813477
"700","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_2",4924,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSMC6","Homo sapiens","A0A087X2I1;P62333","Proteasome 26S subunit, ATPase 6;26S proteasome regulatory subunit 10B","A0A087X2I1_HUMAN;PRS10_HUMAN","42.2%;43.7%",43.32967,"False",14,4.84294577368389e-14,5.78326917332597e-25,22,1572.96459960938,371.832672119141,1572.96459960938
"701","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","EHD1","Homo sapiens","A0A024R571;Q9H4M9","EH domain containing 1;EH domain-containing protein 1","A0A024R571_HUMAN;EHD1_HUMAN","17.2%;17.6%",44.268707,"False",7,1.05289430507582e-08,2.30021558482665e-16,8,376.800720214844,129.763870239258,376.800720214844
"702","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SERPINA1","Homo sapiens","A0A024R6N5","Serpin family A member 1","A0A024R6N5_HUMAN","6.9%",48.068695,"False",3,3.38487159308454e-12,6.33664483638785e-24,6,27104.904296875,3338.16552734375,27104.904296875
"703","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV3-7","Homo sapiens","A0A075B6H7","Probable non-functional immunoglobulin kappa variable 3-7","KV37_HUMAN","15.5%",27.500095,"True",1,0.0509647391736507,0.00774733651941128,2,465.827331542969,241.942474365234,465.827331542969
"704","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV8-61","Homo sapiens","A0A075B6I0","Immunoglobulin lambda variable 8-61","LV861_HUMAN","20.5%",47.628372,"False",3,9.22128953056989e-12,5.84993517735957e-23,4,4735.712890625,805.193298339844,4735.712890625
"705","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV7-46;IGLV7-43","Homo sapiens","A0A075B6I9;P04211","Immunoglobulin lambda variable 7-46;Immunoglobulin lambda variable 7-43","LV746_HUMAN;LV743_HUMAN","13.7%;13.7%",42.99213,"False",2,1.11695307225546e-07,3.40972772910667e-14,2,2347.595703125,1138.92944335938,2347.595703125
"706","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV2-18","Homo sapiens","A0A075B6J9","Immunoglobulin lambda variable 2-18","LV218_HUMAN","24.6%",46.666557,"False",2,7.74761088617737e-11,6.03596727520273e-21,5,1399.5576171875,1056.46655273438,1399.5576171875
"707","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-12","Homo sapiens","A0A075B6K2","Immunoglobulin lambda variable 3-12","LV312_HUMAN","13.9%",42.02561,"True",1,5.8813941450353e-07,1.11491783766613e-12,1,420.528472900391,73.6035079956055,420.528472900391
"708","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-10","Homo sapiens","A0A075B6K4","Immunoglobulin lambda variable 3-10","LV310_HUMAN","7%",34.065315,"False",1,0.00616495218127966,0.000141898655621844,1,2662.470703125,1842.53161621094,2662.470703125
"709","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-9","Homo sapiens","A0A075B6K5","Immunoglobulin lambda variable 3-9","LV39_HUMAN","9.6%",33.718113,"False",1,0.00769391842186451,0.000215944357613112,1,386.559265136719,106.087646484375,386.559265136719
"710","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV2-28;IGKV2D-28","Homo sapiens","A0A075B6P5;P01615","Immunoglobulin kappa variable 2-28;Immunoglobulin kappa variable 2D-28","KV228_HUMAN;KVD28_HUMAN","29.2%;29.2%",39.2368,"False",2,3.73336297343485e-05,5.80887258175441e-09,2,292.583190917969,168.621215820312,292.583190917969
"711","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV2D-24;IGKV2-24","Homo sapiens","A0A075B6R9;A0A0C4DH68","Probable non-functional immunoglobulin kappa variable 2D-24;Immunoglobulin kappa variable 2-24","KVD24_HUMAN;KV224_HUMAN","33.3%;33.3%",43.46226,"False",3,4.78357762290216e-08,5.73867409259017e-15,5,512.528991699219,184.376800537109,512.528991699219
"712","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV1-37;IGKV1D-37","Homo sapiens","A0A075B6S9;P0DSN7","Probable non-functional immunoglobulinn kappa variable 1-37;Probable non-functional immunoglobulinn kappa variable 1D-37","KV137_HUMAN;KVD37_HUMAN","13.7%;13.7%",27.342379,"True",1,0.052698228508234,0.00796750478382778,2,60.0121040344238,232.866348266602,60.0121040344238
"713","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHV3OR16-12","Homo sapiens","A0A075B7B8","Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment)","A0A075B7B8_HUMAN","9.4%",32.08009,"True",1,0.0178734716027975,0.00106116866180511,1,1103.34436035156,412.196655273438,1103.34436035156
"714","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV3D-15","Homo sapiens","A0A087WSY6","Immunoglobulin kappa variable 3D-15","KVD15_HUMAN","7.8%",41.182884,"True",1,2.28236444854701e-06,1.87555612451009e-11,1,488.143890380859,485.909393310547,488.143890380859
"715","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TTR","Homo sapiens","A0A087WT59;P02766","Transthyretin","A0A087WT59_HUMAN;TTHY_HUMAN","97.4%;76.2%",51.770805,"False",14,3.95354507485296e-16,2.29530091633288e-32,27,5530.4384765625,2977.86108398438,5530.4384765625
"716","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CMIP","Homo sapiens","A0A087WU05","C-Maf inducing protein","A0A087WU05_HUMAN","3.6%",25.276278,"False",1,0.0971479043364525,0.011462110481106,1,223.059967041016,22.7333469390869,223.059967041016
"717","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CD9","Homo sapiens","A0A087WU13;A0A2R8Y478;A0A7I2V3T0;A0A7I2V3T7;A6NNI4;F5GXT1;G8JLH6;P21926","Tetraspanin;CD9 molecule;CD9 molecule;Tetraspanin;CD9 molecule;Tetraspanin;Tetraspanin;CD9 antigen","A0A087WU13_HUMAN;A0A2R8Y478_HUMAN;A0A7I2V3T0_HUMAN;A0A7I2V3T7_HUMAN;A6NNI4_HUMAN;F5GXT1_HUMAN;G8JLH6_HUMAN;CD9_HUMAN","13.7%;22%;16.2%;16.1%;22%;13%;13.9%;15.4%",45.920406,"False",2,3.8034239646656e-10,1.92016045045337e-19,3,1441.92260742188,1197.32482910156,1441.92260742188
"718","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","GYPA","Homo sapiens","A0A087WU29;P02724","Glycophorin;Glycophorin-A","A0A087WU29_HUMAN;GLPA_HUMAN","20.9%;20.7%",34.85485,"False",1,0.00351982284337282,4.83814557280325e-05,1,45.8760375976562,14.7448654174805,45.8760375976562
"719","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CLTC","Homo sapiens","A0A087WVQ6;A0A8V8TQ14;A0A8V8TQ18;A0A8V8TQK7;A0A8V8TR47;A0A8V8TRF0;A0AAQ5BHU5;K7EJJ5;Q00610","Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain 1","A0A087WVQ6_HUMAN;A0A8V8TQ14_HUMAN;A0A8V8TQ18_HUMAN;A0A8V8TQK7_HUMAN;A0A8V8TR47_HUMAN;A0A8V8TRF0_HUMAN;A0AAQ5BHU5_HUMAN;K7EJJ5_HUMAN;CLH1_HUMAN","12%;12%;11.7%;12.1%;12%;12%;12.1%;12%;12%",48.278313,"False",15,2.08816601163231e-12,2.26259612080259e-24,19,282.388946533203,110.549293518066,282.388946533203
"720","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","EEF1A1;EEF1A1;EEF1A1;EEF1A1P5","Homo sapiens","A0A087WVQ9;A0A7I2V659;P68104;Q5VTE0","Elongation factor 1-alpha;Elongation factor 1-alpha;Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3","A0A087WVQ9_HUMAN;A0A7I2V659_HUMAN;EF1A1_HUMAN;EF1A3_HUMAN","2.4%;2.4%;2.4%;2.4%",27.831043,"False",1,0.0478077307343483,0.0072228224130852,1,153.385177612305,77.2878799438477,153.385177612305
"721","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TPM3","Homo sapiens","A0A087WWU8","Tropomyosin 3","A0A087WWU8_HUMAN","42.3%",47.447845,"False",12,1.38383436654177e-11,1.40938721597147e-22,17,1383.72900390625,556.891052246094,1383.72900390625
"722","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ST3GAL6","Homo sapiens","A0A087WXB8;Q9Y274","Type 2 lactosamine alpha-2,3-sialyltransferase;Type 2 lactosamine alpha-2,3-sialyltransferase","A0A087WXB8_HUMAN;SIA10_HUMAN","2.1%;2.4%",25.910267,"False",1,0.0784232243895531,0.0102106463569408,1,68.3412170410156,51.1487007141113,68.3412170410156
"723","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FCGBP","Homo sapiens","A0A087WXI2;Q9Y6R7","Fc gamma binding protein;IgGFc-binding protein","A0A087WXI2_HUMAN;FCGBP_HUMAN","21.4%;20.6%",50.632698,"False",42,7.16987894159053e-15,1.08969204829581e-29,57,533.269897460938,276.784637451172,533.269897460938
"724","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640",";PRR4;PRR4","Homo sapiens","A0A087WY73;A0A0J9YXF8;Q16378","Uncharacterized protein (Fragment);Proline rich 4;Proline-rich protein 4","A0A087WY73_HUMAN;A0A0J9YXF8_HUMAN;PROL4_HUMAN","12.3%;10.2%;11.2%",31.36822,"True",1,0.0233118627220392,0.00176642494983089,1,119.671249389648,35.7399673461914,119.671249389648
"725","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CHL1","Homo sapiens","A0A087X0M8","Cell adhesion molecule L1 like","A0A087X0M8_HUMAN","19.5%",45.402817,"False",15,1.11028575222605e-09,1.88903437009469e-18,21,286.190185546875,229.043411254883,286.190185546875
"726","Nondepleted","20250916_jlb_PAcer_CERES_nondephumPlasma2_300ng_60min_DIApasef_Wat25cmBEH_1",1168,2,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SNX12","Homo sapiens","A0A087X0R6;Q9UMY4","Sorting nexin 12;Sorting nexin-12","A0A087X0R6_HUMAN;SNX12_HUMAN","5.2%;5.6%",32.512142,"False",1,0.0147753953933716,0.000743444353527067,1,61.1021156311035,10.335147857666,61.1021156311035
